postcode,zone,rating,annual_prod,rebate
3340,3.0,1.382,9.1,3185.0
3341,3.0,1.382,9.1,3185.0
3342,3.0,1.382,9.1,3185.0
3345,3.0,1.382,9.1,3185.0
3350,3.0,1.382,9.1,3185.0
3351,3.0,1.382,9.1,3185.0
3352,3.0,1.382,9.1,3185.0
3353,3.0,1.382,9.1,3185.0
3354,3.0,1.382,9.1,3185.0
3355,3.0,1.382,9.1,3185.0
3356,3.0,1.382,9.1,3185.0
3357,3.0,1.382,9.1,3185.0
3358,3.0,1.382,9.1,3185.0
3360,3.0,1.382,9.1,3185.0
3361,3.0,1.382,9.1,3185.0
3363,3.0,1.382,9.1,3185.0
3364,3.0,1.382,9.1,3185.0
3370,3.0,1.382,9.1,3185.0
3371,3.0,1.382,9.1,3185.0
3373,3.0,1.382,9.1,3185.0
3374,3.0,1.382,9.1,3185.0
3375,3.0,1.382,9.1,3185.0
3377,3.0,1.382,9.1,3185.0
3378,3.0,1.382,9.1,3185.0
3379,3.0,1.382,9.1,3185.0
3380,3.0,1.382,9.1,3185.0
3381,3.0,1.382,9.1,3185.0
3384,3.0,1.382,9.1,3185.0
3385,3.0,1.382,9.1,3185.0
3387,3.0,1.382,9.1,3185.0
3388,3.0,1.382,9.1,3185.0
3390,3.0,1.382,9.1,3185.0
3391,3.0,1.382,9.1,3185.0
3392,3.0,1.382,9.1,3185.0
3393,3.0,1.382,9.1,3185.0
3395,3.0,1.382,9.1,3185.0
3396,3.0,1.382,9.1,3185.0
3399,3.0,1.382,9.1,3185.0
3400,3.0,1.382,9.1,3185.0
3401,3.0,1.382,9.1,3185.0
3402,3.0,1.382,9.1,3185.0
3407,3.0,1.382,9.1,3185.0
3409,3.0,1.382,9.1,3185.0
3412,3.0,1.382,9.1,3185.0
3413,3.0,1.382,9.1,3185.0
3414,3.0,1.382,9.1,3185.0
3415,3.0,1.382,9.1,3185.0
3418,3.0,1.382,9.1,3185.0
3419,3.0,1.382,9.1,3185.0
3420,3.0,1.382,9.1,3185.0
3423,3.0,1.382,9.1,3185.0
3424,3.0,1.382,9.1,3185.0
3427,3.0,1.382,9.1,3185.0
3428,3.0,1.382,9.1,3185.0
3429,3.0,1.382,9.1,3185.0
3430,3.0,1.382,9.1,3185.0
3431,3.0,1.382,9.1,3185.0
3432,3.0,1.382,9.1,3185.0
3433,3.0,1.382,9.1,3185.0
3434,3.0,1.382,9.1,3185.0
3435,3.0,1.382,9.1,3185.0
3437,3.0,1.382,9.1,3185.0
3438,3.0,1.382,9.1,3185.0
3440,3.0,1.382,9.1,3185.0
3441,3.0,1.382,9.1,3185.0
3442,3.0,1.382,9.1,3185.0
3444,3.0,1.382,9.1,3185.0
3446,3.0,1.382,9.1,3185.0
3447,3.0,1.382,9.1,3185.0
3448,3.0,1.382,9.1,3185.0
3450,3.0,1.382,9.1,3185.0
3451,3.0,1.382,9.1,3185.0
3453,3.0,1.382,9.1,3185.0
3458,3.0,1.382,9.1,3185.0
3460,3.0,1.382,9.1,3185.0
3461,3.0,1.382,9.1,3185.0
3462,3.0,1.382,9.1,3185.0
3463,3.0,1.382,9.1,3185.0
3464,3.0,1.382,9.1,3185.0
3465,3.0,1.382,9.1,3185.0
3467,3.0,1.382,9.1,3185.0
3468,3.0,1.382,9.1,3185.0
3469,3.0,1.382,9.1,3185.0
3472,3.0,1.382,9.1,3185.0
3475,3.0,1.382,9.1,3185.0
3477,3.0,1.382,9.1,3185.0
3478,3.0,1.382,9.1,3185.0
3480,3.0,1.382,9.1,3185.0
3482,3.0,1.382,9.1,3185.0
3483,3.0,1.382,9.1,3185.0
3485,3.0,1.382,9.1,3185.0
3487,3.0,1.382,9.1,3185.0
3488,3.0,1.382,9.1,3185.0
3489,3.0,1.382,9.1,3185.0
3490,3.0,1.382,9.1,3185.0
3491,3.0,1.382,9.1,3185.0
3494,3.0,1.382,9.1,3185.0
3496,3.0,1.382,9.1,3185.0
3498,3.0,1.382,9.1,3185.0
3500,3.0,1.382,9.1,3185.0
3501,3.0,1.382,9.1,3185.0
3502,3.0,1.382,9.1,3185.0
3505,3.0,1.382,9.1,3185.0
3506,3.0,1.382,9.1,3185.0
3507,3.0,1.382,9.1,3185.0
3509,3.0,1.382,9.1,3185.0
3512,3.0,1.382,9.1,3185.0
3515,3.0,1.382,9.1,3185.0
3516,3.0,1.382,9.1,3185.0
3517,3.0,1.382,9.1,3185.0
3518,3.0,1.382,9.1,3185.0
3520,3.0,1.382,9.1,3185.0
3521,3.0,1.382,9.1,3185.0
3522,3.0,1.382,9.1,3185.0
3523,3.0,1.382,9.1,3185.0
3525,3.0,1.382,9.1,3185.0
3527,3.0,1.382,9.1,3185.0
3529,3.0,1.382,9.1,3185.0
3530,3.0,1.382,9.1,3185.0
3531,3.0,1.382,9.1,3185.0
3533,3.0,1.382,9.1,3185.0
3537,3.0,1.382,9.1,3185.0
3540,3.0,1.382,9.1,3185.0
3542,3.0,1.382,9.1,3185.0
3544,3.0,1.382,9.1,3185.0
3546,3.0,1.382,9.1,3185.0
3549,3.0,1.382,9.1,3185.0
3550,3.0,1.382,9.1,3185.0
3551,3.0,1.382,9.1,3185.0
3552,3.0,1.382,9.1,3185.0
3554,3.0,1.382,9.1,3185.0
3555,3.0,1.382,9.1,3185.0
3556,3.0,1.382,9.1,3185.0
3557,3.0,1.382,9.1,3185.0
3558,3.0,1.382,9.1,3185.0
3559,3.0,1.382,9.1,3185.0
3561,3.0,1.382,9.1,3185.0
3562,3.0,1.382,9.1,3185.0
3563,3.0,1.382,9.1,3185.0
3564,3.0,1.382,9.1,3185.0
3565,3.0,1.382,9.1,3185.0
3566,3.0,1.382,9.1,3185.0
3567,3.0,1.382,9.1,3185.0
3568,3.0,1.382,9.1,3185.0
3570,3.0,1.382,9.1,3185.0
3571,3.0,1.382,9.1,3185.0
3572,3.0,1.382,9.1,3185.0
3573,3.0,1.382,9.1,3185.0
3575,3.0,1.382,9.1,3185.0
3576,3.0,1.382,9.1,3185.0
3579,3.0,1.382,9.1,3185.0
3580,3.0,1.382,9.1,3185.0
3581,3.0,1.382,9.1,3185.0
3583,3.0,1.382,9.1,3185.0
3584,3.0,1.382,9.1,3185.0
3585,3.0,1.382,9.1,3185.0
3586,3.0,1.382,9.1,3185.0
3588,3.0,1.382,9.1,3185.0
3589,3.0,1.382,9.1,3185.0
3590,3.0,1.382,9.1,3185.0
3591,3.0,1.382,9.1,3185.0
3594,3.0,1.382,9.1,3185.0
3595,3.0,1.382,9.1,3185.0
3596,3.0,1.382,9.1,3185.0
3597,3.0,1.382,9.1,3185.0
3599,3.0,1.382,9.1,3185.0
3607,3.0,1.382,9.1,3185.0
3608,3.0,1.382,9.1,3185.0
3610,3.0,1.382,9.1,3185.0
3612,3.0,1.382,9.1,3185.0
3614,3.0,1.382,9.1,3185.0
3616,3.0,1.382,9.1,3185.0
3617,3.0,1.382,9.1,3185.0
3618,3.0,1.382,9.1,3185.0
3619,3.0,1.382,9.1,3185.0
3620,3.0,1.382,9.1,3185.0
3621,3.0,1.382,9.1,3185.0
3622,3.0,1.382,9.1,3185.0
3623,3.0,1.382,9.1,3185.0
3624,3.0,1.382,9.1,3185.0
3629,3.0,1.382,9.1,3185.0
3630,3.0,1.382,9.1,3185.0
3631,3.0,1.382,9.1,3185.0
3632,3.0,1.382,9.1,3185.0
3633,3.0,1.382,9.1,3185.0
3634,3.0,1.382,9.1,3185.0
3635,3.0,1.382,9.1,3185.0
3636,3.0,1.382,9.1,3185.0
3637,3.0,1.382,9.1,3185.0
3638,3.0,1.382,9.1,3185.0
3639,3.0,1.382,9.1,3185.0
3640,3.0,1.382,9.1,3185.0
3641,3.0,1.382,9.1,3185.0
3643,3.0,1.382,9.1,3185.0
3644,3.0,1.382,9.1,3185.0
3646,3.0,1.382,9.1,3185.0
3647,3.0,1.382,9.1,3185.0
3649,3.0,1.382,9.1,3185.0
3658,3.0,1.382,9.1,3185.0
3659,3.0,1.382,9.1,3185.0
3660,3.0,1.382,9.1,3185.0
3661,3.0,1.382,9.1,3185.0
3662,3.0,1.382,9.1,3185.0
3663,3.0,1.382,9.1,3185.0
3664,3.0,1.382,9.1,3185.0
3665,3.0,1.382,9.1,3185.0
3666,3.0,1.382,9.1,3185.0
3669,3.0,1.382,9.1,3185.0
3670,3.0,1.382,9.1,3185.0
3671,3.0,1.382,9.1,3185.0
3672,3.0,1.382,9.1,3185.0
3673,3.0,1.382,9.1,3185.0
3675,3.0,1.382,9.1,3185.0
3676,3.0,1.382,9.1,3185.0
3677,3.0,1.382,9.1,3185.0
3678,3.0,1.382,9.1,3185.0
3682,3.0,1.382,9.1,3185.0
3683,3.0,1.382,9.1,3185.0
3685,3.0,1.382,9.1,3185.0
3687,3.0,1.382,9.1,3185.0
3688,3.0,1.382,9.1,3185.0
3689,3.0,1.382,9.1,3185.0
3690,3.0,1.382,9.1,3185.0
3691,3.0,1.382,9.1,3185.0
3694,3.0,1.382,9.1,3185.0
3695,3.0,1.382,9.1,3185.0
3697,3.0,1.382,9.1,3185.0
3698,3.0,1.382,9.1,3185.0
3699,3.0,1.382,9.1,3185.0
3700,3.0,1.382,9.1,3185.0
3701,3.0,1.382,9.1,3185.0
3704,3.0,1.382,9.1,3185.0
3705,3.0,1.382,9.1,3185.0
3707,3.0,1.382,9.1,3185.0
3708,3.0,1.382,9.1,3185.0
3709,3.0,1.382,9.1,3185.0
3711,3.0,1.382,9.1,3185.0
3712,3.0,1.382,9.1,3185.0
3713,3.0,1.382,9.1,3185.0
3714,3.0,1.382,9.1,3185.0
3715,3.0,1.382,9.1,3185.0
3717,3.0,1.382,9.1,3185.0
3718,3.0,1.382,9.1,3185.0
3719,3.0,1.382,9.1,3185.0
3720,3.0,1.382,9.1,3185.0
3722,3.0,1.382,9.1,3185.0
3723,3.0,1.382,9.1,3185.0
3724,3.0,1.382,9.1,3185.0
3725,3.0,1.382,9.1,3185.0
3726,3.0,1.382,9.1,3185.0
3727,3.0,1.382,9.1,3185.0
3728,3.0,1.382,9.1,3185.0
3730,3.0,1.382,9.1,3185.0
3732,3.0,1.382,9.1,3185.0
3733,3.0,1.382,9.1,3185.0
3735,3.0,1.382,9.1,3185.0
3736,3.0,1.382,9.1,3185.0
3737,3.0,1.382,9.1,3185.0
3738,3.0,1.382,9.1,3185.0
3739,3.0,1.382,9.1,3185.0
3740,3.0,1.382,9.1,3185.0
3741,3.0,1.382,9.1,3185.0
3744,3.0,1.382,9.1,3185.0
3746,3.0,1.382,9.1,3185.0
3747,3.0,1.382,9.1,3185.0
3749,3.0,1.382,9.1,3185.0
3750,3.0,1.382,9.1,3185.0
3751,3.0,1.382,9.1,3185.0
3752,3.0,1.382,9.1,3185.0
3753,3.0,1.382,9.1,3185.0
3754,3.0,1.382,9.1,3185.0
3755,3.0,1.382,9.1,3185.0
3756,3.0,1.382,9.1,3185.0
3757,3.0,1.382,9.1,3185.0
3758,3.0,1.382,9.1,3185.0
3759,4.0,1.185,7.8,2730.0
3760,4.0,1.185,7.8,2730.0
3761,3.0,1.382,9.1,3185.0
3762,3.0,1.382,9.1,3185.0
3763,3.0,1.382,9.1,3185.0
3764,3.0,1.382,9.1,3185.0
3765,4.0,1.185,7.8,2730.0
3766,4.0,1.185,7.8,2730.0
3767,4.0,1.185,7.8,2730.0
3770,4.0,1.185,7.8,2730.0
3775,4.0,1.185,7.8,2730.0
3777,4.0,1.185,7.8,2730.0
3778,4.0,1.185,7.8,2730.0
3779,4.0,1.185,7.8,2730.0
3781,4.0,1.185,7.8,2730.0
3782,4.0,1.185,7.8,2730.0
3783,4.0,1.185,7.8,2730.0
3785,4.0,1.185,7.8,2730.0
3786,4.0,1.185,7.8,2730.0
3787,4.0,1.185,7.8,2730.0
3788,4.0,1.185,7.8,2730.0
3789,4.0,1.185,7.8,2730.0
3791,4.0,1.185,7.8,2730.0
3792,4.0,1.185,7.8,2730.0
3793,4.0,1.185,7.8,2730.0
3795,4.0,1.185,7.8,2730.0
3796,4.0,1.185,7.8,2730.0
3797,4.0,1.185,7.8,2730.0
3799,4.0,1.185,7.8,2730.0
3800,4.0,1.185,7.8,2730.0
3802,4.0,1.185,7.8,2730.0
3803,4.0,1.185,7.8,2730.0
3804,4.0,1.185,7.8,2730.0
3805,4.0,1.185,7.8,2730.0
3806,4.0,1.185,7.8,2730.0
3807,4.0,1.185,7.8,2730.0
3808,4.0,1.185,7.8,2730.0
3809,4.0,1.185,7.8,2730.0
3810,4.0,1.185,7.8,2730.0
3812,4.0,1.185,7.8,2730.0
3813,4.0,1.185,7.8,2730.0
3814,4.0,1.185,7.8,2730.0
3815,4.0,1.185,7.8,2730.0
3816,4.0,1.185,7.8,2730.0
3818,4.0,1.185,7.8,2730.0
3820,4.0,1.185,7.8,2730.0
3821,4.0,1.185,7.8,2730.0
3822,4.0,1.185,7.8,2730.0
3823,4.0,1.185,7.8,2730.0
3824,4.0,1.185,7.8,2730.0
3825,4.0,1.185,7.8,2730.0
3831,4.0,1.185,7.8,2730.0
3832,4.0,1.185,7.8,2730.0
3833,4.0,1.185,7.8,2730.0
3835,4.0,1.185,7.8,2730.0
3840,4.0,1.185,7.8,2730.0
3841,4.0,1.185,7.8,2730.0
3842,4.0,1.185,7.8,2730.0
3844,4.0,1.185,7.8,2730.0
3847,4.0,1.185,7.8,2730.0
3850,4.0,1.185,7.8,2730.0
3851,4.0,1.185,7.8,2730.0
3852,4.0,1.185,7.8,2730.0
3853,4.0,1.185,7.8,2730.0
3854,4.0,1.185,7.8,2730.0
3856,4.0,1.185,7.8,2730.0
3857,4.0,1.185,7.8,2730.0
3858,4.0,1.185,7.8,2730.0
3859,4.0,1.185,7.8,2730.0
3860,4.0,1.185,7.8,2730.0
3862,4.0,1.185,7.8,2730.0
3864,4.0,1.185,7.8,2730.0
3865,4.0,1.185,7.8,2730.0
3869,4.0,1.185,7.8,2730.0
3870,4.0,1.185,7.8,2730.0
3871,4.0,1.185,7.8,2730.0
3873,4.0,1.185,7.8,2730.0
3874,4.0,1.185,7.8,2730.0
3875,4.0,1.185,7.8,2730.0
3878,4.0,1.185,7.8,2730.0
3880,4.0,1.185,7.8,2730.0
3882,4.0,1.185,7.8,2730.0
3885,4.0,1.185,7.8,2730.0
3886,4.0,1.185,7.8,2730.0
3887,4.0,1.185,7.8,2730.0
3888,4.0,1.185,7.8,2730.0
3889,4.0,1.185,7.8,2730.0
3890,4.0,1.185,7.8,2730.0
3891,4.0,1.185,7.8,2730.0
3892,4.0,1.185,7.8,2730.0
3893,4.0,1.185,7.8,2730.0
3895,4.0,1.185,7.8,2730.0
3896,4.0,1.185,7.8,2730.0
3898,4.0,1.185,7.8,2730.0
3900,4.0,1.185,7.8,2730.0
3902,4.0,1.185,7.8,2730.0
3903,4.0,1.185,7.8,2730.0
3904,4.0,1.185,7.8,2730.0
3909,4.0,1.185,7.8,2730.0
3910,4.0,1.185,7.8,2730.0
3911,4.0,1.185,7.8,2730.0
3912,4.0,1.185,7.8,2730.0
3913,4.0,1.185,7.8,2730.0
3915,4.0,1.185,7.8,2730.0
3916,4.0,1.185,7.8,2730.0
3918,4.0,1.185,7.8,2730.0
3919,4.0,1.185,7.8,2730.0
3920,4.0,1.185,7.8,2730.0
3921,4.0,1.185,7.8,2730.0
3922,4.0,1.185,7.8,2730.0
3923,4.0,1.185,7.8,2730.0
3925,4.0,1.185,7.8,2730.0
3926,4.0,1.185,7.8,2730.0
3927,4.0,1.185,7.8,2730.0
3928,4.0,1.185,7.8,2730.0
3929,4.0,1.185,7.8,2730.0
3930,4.0,1.185,7.8,2730.0
3931,4.0,1.185,7.8,2730.0
3933,4.0,1.185,7.8,2730.0
3934,4.0,1.185,7.8,2730.0
3936,4.0,1.185,7.8,2730.0
3937,4.0,1.185,7.8,2730.0
3938,4.0,1.185,7.8,2730.0
3939,4.0,1.185,7.8,2730.0
3940,4.0,1.185,7.8,2730.0
3941,4.0,1.185,7.8,2730.0
3942,4.0,1.185,7.8,2730.0
3943,4.0,1.185,7.8,2730.0
3944,4.0,1.185,7.8,2730.0
3945,4.0,1.185,7.8,2730.0
3946,4.0,1.185,7.8,2730.0
3950,4.0,1.185,7.8,2730.0
3951,4.0,1.185,7.8,2730.0
3953,4.0,1.185,7.8,2730.0
3954,4.0,1.185,7.8,2730.0
3956,4.0,1.185,7.8,2730.0
3957,4.0,1.185,7.8,2730.0
3958,4.0,1.185,7.8,2730.0
3959,4.0,1.185,7.8,2730.0
3960,4.0,1.185,7.8,2730.0
3962,4.0,1.185,7.8,2730.0
3964,4.0,1.185,7.8,2730.0
3965,4.0,1.185,7.8,2730.0
3966,4.0,1.185,7.8,2730.0
3967,4.0,1.185,7.8,2730.0
3971,4.0,1.185,7.8,2730.0
3975,4.0,1.185,7.8,2730.0
3976,4.0,1.185,7.8,2730.0
3977,4.0,1.185,7.8,2730.0
3978,4.0,1.185,7.8,2730.0
3979,4.0,1.185,7.8,2730.0
3980,4.0,1.185,7.8,2730.0
3981,4.0,1.185,7.8,2730.0
3984,4.0,1.185,7.8,2730.0
3987,4.0,1.185,7.8,2730.0
3988,4.0,1.185,7.8,2730.0
3989,4.0,1.185,7.8,2730.0
3990,4.0,1.185,7.8,2730.0
3991,4.0,1.185,7.8,2730.0
3992,4.0,1.185,7.8,2730.0
3995,4.0,1.185,7.8,2730.0
3996,4.0,1.185,7.8,2730.0
4000,3.0,1.382,9.1,3185.0
4001,3.0,1.382,9.1,3185.0
4002,3.0,1.382,9.1,3185.0
4003,3.0,1.382,9.1,3185.0
4004,3.0,1.382,9.1,3185.0
4005,3.0,1.382,9.1,3185.0
4006,3.0,1.382,9.1,3185.0
4007,3.0,1.382,9.1,3185.0
4008,3.0,1.382,9.1,3185.0
4009,3.0,1.382,9.1,3185.0
4010,3.0,1.382,9.1,3185.0
4011,3.0,1.382,9.1,3185.0
4012,3.0,1.382,9.1,3185.0
4013,3.0,1.382,9.1,3185.0
4014,3.0,1.382,9.1,3185.0
4017,3.0,1.382,9.1,3185.0
4018,3.0,1.382,9.1,3185.0
4019,3.0,1.382,9.1,3185.0
4020,3.0,1.382,9.1,3185.0
4021,3.0,1.382,9.1,3185.0
4022,3.0,1.382,9.1,3185.0
4025,3.0,1.382,9.1,3185.0
4029,3.0,1.382,9.1,3185.0
4030,3.0,1.382,9.1,3185.0
4031,3.0,1.382,9.1,3185.0
4032,3.0,1.382,9.1,3185.0
4034,3.0,1.382,9.1,3185.0
4035,3.0,1.382,9.1,3185.0
4036,3.0,1.382,9.1,3185.0
4037,3.0,1.382,9.1,3185.0
4051,3.0,1.382,9.1,3185.0
4053,3.0,1.382,9.1,3185.0
4054,3.0,1.382,9.1,3185.0
4055,3.0,1.382,9.1,3185.0
4059,3.0,1.382,9.1,3185.0
4060,3.0,1.382,9.1,3185.0
4061,3.0,1.382,9.1,3185.0
4064,3.0,1.382,9.1,3185.0
4065,3.0,1.382,9.1,3185.0
4066,3.0,1.382,9.1,3185.0
4067,3.0,1.382,9.1,3185.0
4068,3.0,1.382,9.1,3185.0
4069,3.0,1.382,9.1,3185.0
4070,3.0,1.382,9.1,3185.0
4072,3.0,1.382,9.1,3185.0
4073,3.0,1.382,9.1,3185.0
4074,3.0,1.382,9.1,3185.0
4075,3.0,1.382,9.1,3185.0
4076,3.0,1.382,9.1,3185.0
4077,3.0,1.382,9.1,3185.0
4078,3.0,1.382,9.1,3185.0
4101,3.0,1.382,9.1,3185.0
4102,3.0,1.382,9.1,3185.0
4103,3.0,1.382,9.1,3185.0
4104,3.0,1.382,9.1,3185.0
4105,3.0,1.382,9.1,3185.0
4106,3.0,1.382,9.1,3185.0
4107,3.0,1.382,9.1,3185.0
4108,3.0,1.382,9.1,3185.0
4109,3.0,1.382,9.1,3185.0
4110,3.0,1.382,9.1,3185.0
4111,3.0,1.382,9.1,3185.0
4112,3.0,1.382,9.1,3185.0
4113,3.0,1.382,9.1,3185.0
4114,3.0,1.382,9.1,3185.0
4115,3.0,1.382,9.1,3185.0
4116,3.0,1.382,9.1,3185.0
4117,3.0,1.382,9.1,3185.0
4118,3.0,1.382,9.1,3185.0
4119,3.0,1.382,9.1,3185.0
4120,3.0,1.382,9.1,3185.0
4121,3.0,1.382,9.1,3185.0
4122,3.0,1.382,9.1,3185.0
4123,3.0,1.382,9.1,3185.0
4124,3.0,1.382,9.1,3185.0
4125,3.0,1.382,9.1,3185.0
4127,3.0,1.382,9.1,3185.0
4128,3.0,1.382,9.1,3185.0
4129,3.0,1.382,9.1,3185.0
4130,3.0,1.382,9.1,3185.0
4131,3.0,1.382,9.1,3185.0
4132,3.0,1.382,9.1,3185.0
4133,3.0,1.382,9.1,3185.0
4151,3.0,1.382,9.1,3185.0
4152,3.0,1.382,9.1,3185.0
4153,3.0,1.382,9.1,3185.0
4154,3.0,1.382,9.1,3185.0
4155,3.0,1.382,9.1,3185.0
4156,3.0,1.382,9.1,3185.0
4157,3.0,1.382,9.1,3185.0
4158,3.0,1.382,9.1,3185.0
4159,3.0,1.382,9.1,3185.0
4160,3.0,1.382,9.1,3185.0
4161,3.0,1.382,9.1,3185.0
4163,3.0,1.382,9.1,3185.0
4164,3.0,1.382,9.1,3185.0
4165,3.0,1.382,9.1,3185.0
4169,3.0,1.382,9.1,3185.0
4170,3.0,1.382,9.1,3185.0
4171,3.0,1.382,9.1,3185.0
4172,3.0,1.382,9.1,3185.0
4173,3.0,1.382,9.1,3185.0
4174,3.0,1.382,9.1,3185.0
4178,3.0,1.382,9.1,3185.0
4179,3.0,1.382,9.1,3185.0
4183,3.0,1.382,9.1,3185.0
4184,3.0,1.382,9.1,3185.0
4205,3.0,1.382,9.1,3185.0
4207,3.0,1.382,9.1,3185.0
4208,3.0,1.382,9.1,3185.0
4209,3.0,1.382,9.1,3185.0
4210,3.0,1.382,9.1,3185.0
4211,3.0,1.382,9.1,3185.0
4212,3.0,1.382,9.1,3185.0
4213,3.0,1.382,9.1,3185.0
4214,3.0,1.382,9.1,3185.0
4215,3.0,1.382,9.1,3185.0
4216,3.0,1.382,9.1,3185.0
4217,3.0,1.382,9.1,3185.0
4218,3.0,1.382,9.1,3185.0
4219,3.0,1.382,9.1,3185.0
4220,3.0,1.382,9.1,3185.0
4221,3.0,1.382,9.1,3185.0
4222,3.0,1.382,9.1,3185.0
4223,3.0,1.382,9.1,3185.0
4224,3.0,1.382,9.1,3185.0
4225,3.0,1.382,9.1,3185.0
4226,3.0,1.382,9.1,3185.0
4227,3.0,1.382,9.1,3185.0
4228,3.0,1.382,9.1,3185.0
4229,3.0,1.382,9.1,3185.0
4230,3.0,1.382,9.1,3185.0
4270,3.0,1.382,9.1,3185.0
4271,3.0,1.382,9.1,3185.0
4272,3.0,1.382,9.1,3185.0
4275,3.0,1.382,9.1,3185.0
4280,3.0,1.382,9.1,3185.0
4285,3.0,1.382,9.1,3185.0
4287,3.0,1.382,9.1,3185.0
4300,3.0,1.382,9.1,3185.0
4301,3.0,1.382,9.1,3185.0
4303,3.0,1.382,9.1,3185.0
4304,3.0,1.382,9.1,3185.0
4305,3.0,1.382,9.1,3185.0
4306,3.0,1.382,9.1,3185.0
4307,3.0,1.382,9.1,3185.0
4309,3.0,1.382,9.1,3185.0
4310,3.0,1.382,9.1,3185.0
4311,3.0,1.382,9.1,3185.0
4312,3.0,1.382,9.1,3185.0
4313,3.0,1.382,9.1,3185.0
4314,3.0,1.382,9.1,3185.0
4327,3.0,1.382,9.1,3185.0
4330,3.0,1.382,9.1,3185.0
4340,3.0,1.382,9.1,3185.0
4341,3.0,1.382,9.1,3185.0
4342,3.0,1.382,9.1,3185.0
4343,3.0,1.382,9.1,3185.0
4344,3.0,1.382,9.1,3185.0
4345,3.0,1.382,9.1,3185.0
4346,3.0,1.382,9.1,3185.0
4347,3.0,1.382,9.1,3185.0
4350,3.0,1.382,9.1,3185.0
4352,3.0,1.382,9.1,3185.0
4353,3.0,1.382,9.1,3185.0
4354,3.0,1.382,9.1,3185.0
4355,3.0,1.382,9.1,3185.0
4356,3.0,1.382,9.1,3185.0
4357,3.0,1.382,9.1,3185.0
4358,3.0,1.382,9.1,3185.0
4359,3.0,1.382,9.1,3185.0
4360,3.0,1.382,9.1,3185.0
4361,3.0,1.382,9.1,3185.0
4362,3.0,1.382,9.1,3185.0
4363,3.0,1.382,9.1,3185.0
4364,3.0,1.382,9.1,3185.0
4365,3.0,1.382,9.1,3185.0
4370,3.0,1.382,9.1,3185.0
4371,3.0,1.382,9.1,3185.0
4372,3.0,1.382,9.1,3185.0
4373,3.0,1.382,9.1,3185.0
4374,3.0,1.382,9.1,3185.0
4375,3.0,1.382,9.1,3185.0
4376,3.0,1.382,9.1,3185.0
4377,3.0,1.382,9.1,3185.0
4378,3.0,1.382,9.1,3185.0
4380,3.0,1.382,9.1,3185.0
4381,3.0,1.382,9.1,3185.0
4382,3.0,1.382,9.1,3185.0
4383,3.0,1.382,9.1,3185.0
4384,3.0,1.382,9.1,3185.0
4385,3.0,1.382,9.1,3185.0
4387,3.0,1.382,9.1,3185.0
4388,3.0,1.382,9.1,3185.0
4390,3.0,1.382,9.1,3185.0
4400,3.0,1.382,9.1,3185.0
4401,3.0,1.382,9.1,3185.0
4402,3.0,1.382,9.1,3185.0
4403,3.0,1.382,9.1,3185.0
4404,3.0,1.382,9.1,3185.0
4405,3.0,1.382,9.1,3185.0
4406,3.0,1.382,9.1,3185.0
4407,3.0,1.382,9.1,3185.0
